"nome_uf","nome_mun","cnes","tipo_cnes","vinc_sus","n_cnes","tipopremat_espontaneo","tipopremat_eletivo","consprenat_menor_que_6_consultas","indice_de_gini_2010_municipio","idhm_2010_municipio","cluster"
"MARANHAO","VITORINO FREIRE","2530473","Rural","1",564,0.0336879432624113,0.0265957446808511,0.398936170212766,0.57,0.57,"3"
"MARANHAO","ZE DOCA","2465469","Urbano","1",1135,0.0237885462555066,0.0026431718061674,0.39295154185022,0.52,0.595,"3"
"PIAUI","AGUA BRANCA","2323923","Urbano","1",154,0.103896103896104,0.012987012987013,0.162337662337662,0.49,0.639,"3"
"PIAUI","BAIXA GRANDE DO RIBEIRO","2778505","Rural","1",247,0.0931174089068826,0.0283400809716599,0.161943319838057,0.56,0.564,"3"
"PIAUI","BARRAS","2323915","Rural","1",395,0.0810126582278481,0.0177215189873418,0.243037974683544,0.51,0.595,"3"
"PIAUI","BOM JESUS","2364816","Urbano","1",1092,0.0677655677655678,0.010989010989011,0.196886446886447,0.62,0.668,"3"
"PIAUI","CAMPO MAIOR","2777754","Urbano","1",766,0.0626631853785901,0.00522193211488251,0.193211488250653,0.53,0.656,"3"
"PIAUI","CAMPO MAIOR","2777797","Urbano","1",163,0.049079754601227,0.00613496932515337,0.214723926380368,0.53,0.656,"3"
"PIAUI","CAMPO MAIOR","5206189","Urbano","0",171,0.0292397660818713,0.0409356725146199,0.116959064327485,0.53,0.656,"2"
"PIAUI","CANTO DO BURITI","2324172","Inter.","1",55,0.109090909090909,0.0181818181818182,0.363636363636364,0.52,0.576,"3"
"PIAUI","CORRENTE","2777770","Inter.","1",869,0.0678941311852704,0.00575373993095512,0.240506329113924,0.6,0.642,"3"
"PIAUI","CURIMATA","2365480","Rural","1",346,0.069364161849711,0.0173410404624277,0.205202312138728,0.55,0.607,"3"
"PIAUI","ESPERANTINA","2323583","Inter.","1",1161,0.062015503875969,0.00430663221360896,0.188630490956072,0.51,0.605,"3"
"PIAUI","FLORIANO","2365146","Urbano","1",2770,0.162454873646209,0.011913357400722,0.242238267148014,0.55,0.7,"4"
"PIAUI","FLORIANO","6137504","Urbano","1",240,0.00833333333333333,0.0125,0.0458333333333333,0.55,0.7,"2"
"PIAUI","ITAUEIRA","2323931","Rural","1",101,0.0198019801980198,0.0198019801980198,0.257425742574257,0.55,0.583,"3"
"PIAUI","JOSE DE FREITAS","2323540","Inter.","1",246,0.0853658536585366,0.0040650406504065,0.321138211382114,0.57,0.618,"3"
"PIAUI","MIGUEL ALVES","2323605","Rural","1",147,0.0408163265306122,0.00680272108843537,0.517006802721088,0.6,0.539,"3"
"PIAUI","OEIRAS","2777762","Inter.","1",1141,0.0482033304119194,0.0105170902716915,0.139351446099912,0.58,0.634,"3"
"PIAUI","PARNAIBA","4009444","Urbano","1",3250,0.0932307692307692,0.0101538461538462,0.375692307692308,0.57,0.687,"4"
"PIAUI","PARNAIBA","8015899","Urbano","1",2293,0.140863497601396,0.0279110335804623,0.347579590056694,0.57,0.687,"3"
"PIAUI","PAULISTANA","2364913","Inter.","1",366,0.0655737704918033,0.0218579234972678,0.210382513661202,0.6,0.6,"3"
"PIAUI","PEDRO II","2323559","Inter.","1",106,0.0943396226415094,0.00943396226415094,0.235849056603774,0.58,0.571,"3"
"PIAUI","PICOS","4009622","Urbano","1",2126,0.0536218250235183,0.00188146754468485,0.210253998118532,0.56,0.698,"4"
"PIAUI","PICOS","5075416","Urbano","0",180,0.0111111111111111,0.00555555555555556,0.138888888888889,0.56,0.698,"2"
"PIAUI","PIRIPIRI","2777746","Urbano","1",1489,0.0530557421087978,0.00671591672263264,0.1645399597045,0.55,0.635,"3"
"PIAUI","SANTA FILOMENA","2694239","Rural","1",83,0.0481927710843374,0.0602409638554217,0.132530120481928,0.59,0.544,"3"
"PIAUI","SAO MIGUEL DO TAPUIO","2324261","Rural","1",116,0.0603448275862069,0.00862068965517241,0.344827586206897,0.57,0.556,"3"
"PIAUI","SAO RAIMUNDO NONATO","2777649","Inter.","1",1363,0.0542920029347029,0.0102714600146735,0.209097578870139,0.55,0.661,"3"
"PIAUI","SIMPLICIO MENDES","2365103","Rural","1",77,0.142857142857143,0.012987012987013,0.155844155844156,0.57,0.627,"3"
"PIAUI","TERESINA","2323397","Urbano","1",7009,0.19660436581538,0.0313882151519475,0.31702097303467,0.61,0.751,"4"
"PIAUI","TERESINA","2551926","Urbano","0",4452,0.114330637915544,0.00112309074573226,0.103548966756514,0.61,0.751,"4"
"PIAUI","TERESINA","2679639","Urbano","1",1778,0.0427446569178853,0.0112485939257593,0.28177727784027,0.61,0.751,"4"
"PIAUI","TERESINA","2679647","Urbano","1",2362,0.0469940728196444,0.00973751058425064,0.309906858594412,0.61,0.751,"4"
"PIAUI","TERESINA","2679663","Urbano","1",407,0.0712530712530713,0.00737100737100737,0.275184275184275,0.61,0.751,"3"
"PIAUI","TERESINA","2727064","Urbano","1",2166,0.0554016620498615,0.00554016620498615,0.320406278855032,0.61,0.751,"4"
"PIAUI","TERESINA","2819899","Urbano","0",396,0.0151515151515152,0.0454545454545455,0.0732323232323232,0.61,0.751,"2"
"PIAUI","TERESINA","7029527","Urbano","0",728,0.0151098901098901,0.0384615384615385,0.138736263736264,0.61,0.751,"2"
"PIAUI","TERESINA","9624325","Urbano","0",520,0.0692307692307692,0.0576923076923077,0.369230769230769,0.61,0.751,"3"
"PIAUI","URUCUI","2323680","Inter.","1",379,0.0659630606860158,0.00263852242744063,0.203166226912929,0.53,0.631,"3"
"PIAUI","VALENCA DO PIAUI","2777789","Urbano","1",878,0.0250569476082005,0.020501138952164,0.125284738041002,0.53,0.647,"2"
"CEARA","ACARAU","2516632","Rural","1",2102,0.055185537583254,0.0176022835394862,0.0813510941960038,0.6,0.601,"3"
"CEARA","ACOPIARA","9275134","Rural","1",659,0.0652503793626707,0.00455235204855842,0.107738998482549,0.57,0.595,"3"
"CEARA","ARACATI","2373009","Urbano","1",1423,0.0723822909346451,0.0189739985945186,0.106113843991567,0.53,0.655,"2"
"CEARA","ARARENDA","2414996","Rural","1",20,0.05,0.05,0.15,0.53,0.59,"3"
"CEARA","AURORA","2514729","Rural","1",592,0.0439189189189189,0.027027027027027,0.0506756756756757,0.53,0.605,"2"
"CEARA","BANABUIU","2611201","Rural","1",56,0.0535714285714286,0.0178571428571429,0.0357142857142857,0.55,0.606,"2"
"CEARA","BARBALHA","2564211","Urbano","1",3168,0.0265151515151515,0.00536616161616162,0.123737373737374,0.51,0.683,"2"
"CEARA","BATURITE","2333716","Inter.","1",1280,0.04765625,0.01640625,0.15078125,0.48,0.619,"2"
"CEARA","BOA VIAGEM","2479028","Rural","1",397,0.0453400503778338,0.0327455919395466,0.113350125944584,0.59,0.598,"3"
"CEARA","BREJO SANTO","2480646","Urbano","1",1635,0.0740061162079511,0.0232415902140673,0.136391437308868,0.52,0.647,"2"
"CEARA","BREJO SANTO","2480654","Urbano","1",574,0.029616724738676,0.0209059233449477,0.0487804878048781,0.52,0.647,"2"
"CEARA","CAMOCIM","2327945","Urbano","1",1487,0.0793544048419637,0.0047074646940148,0.170813718897108,0.56,0.62,"3"
"CEARA","CANINDE","2527413","Urbano","1",1539,0.0714749837556855,0.00519818063677713,0.199480181936322,0.58,0.612,"3"
"CEARA","CARIRE","7043597","Rural","1",55,0.0545454545454545,0.0181818181818182,0.0727272727272727,0.54,0.596,"2"
"CEARA","CASCAVEL","2514710","Urbano","1",921,0.0532030401737242,0.0152008686210641,0.0228013029315961,0.48,0.646,"2"
"CEARA","CAUCAIA","2562545","Urbano","1",3072,0.0413411458333333,0.0078125,0.195963541666667,0.48,0.682,"2"
"CEARA","CEDRO","2499029","Inter.","1",257,0.0622568093385214,0.066147859922179,0.066147859922179,0.56,0.627,"2"
"CEARA","CRATEUS","2481073","Urbano","1",2466,0.0194647201946472,0.0101378751013788,0.0510948905109489,0.6,0.644,"2"
"CEARA","CRATO","2415488","Urbano","1",4354,0.163757464400551,0.0181442351860358,0.146991272393202,0.57,0.713,"4"
"CEARA","CROATA","2561352","Rural","1",184,0.0326086956521739,0.016304347826087,0.0380434782608696,0.57,0.59,"2"
"CEARA","EUSEBIO","2611295","Urbano","1",2872,0.0170612813370474,0.0306406685236769,0.135793871866295,0.65,0.701,"4"
"CEARA","FARIAS BRITO","2372479","Rural","1",57,0.0175438596491228,0.0175438596491228,0.087719298245614,0.54,0.633,"2"
"CEARA","FORTALEZA","2479907","Urbano","1",1330,0.0172932330827068,0.0172932330827068,0.163157894736842,0.61,0.754,"2"
"CEARA","FORTALEZA","2481286","Urbano","1",5011,0.104969068050289,0.110756336060667,0.238076232288964,0.61,0.754,"4"
"CEARA","FORTALEZA","2482339","Urbano","1",2707,0.0358330254894717,0.0121906169190986,0.240857037310676,0.61,0.754,"4"
"CEARA","FORTALEZA","2497654","Urbano","1",2379,0.112652374947457,0.135350987810004,0.225725094577554,0.61,0.754,"1"
"CEARA","FORTALEZA","2499363","Urbano","1",4986,0.186121139189731,0.0445246690734055,0.250501403931007,0.61,0.754,"4"
"CEARA","FORTALEZA","2529068","Urbano","1",1705,0.0387096774193548,0.0299120234604106,0.278005865102639,0.61,0.754,"4"
"CEARA","FORTALEZA","2611686","Urbano","1",3256,0.0248771498771499,0.019041769041769,0.150491400491401,0.61,0.754,"4"
"CEARA","FORTALEZA","2651351","Urbano","1",2024,0.0306324110671937,0.0138339920948617,0.24703557312253,0.61,0.754,"4"
"CEARA","FORTALEZA","2723212","Urbano","1",3759,0.0923117850492152,0.0191540303272147,0.230114392125565,0.61,0.754,"4"
"CEARA","FORTALEZA","3053687","Urbano","0",2135,0.00140515222482436,0.00936768149882904,0.0252927400468384,0.61,0.754,"2"
"CEARA","FORTALEZA","3242587","Urbano","1",993,0.0594159113796576,0.11178247734139,0.14098690835851,0.61,0.754,"1"
"CEARA","FORTALEZA","3394514","Urbano","0",3234,0.0139146567717996,0.0380333951762523,0.0825602968460111,0.61,0.754,"4"
"CEARA","FORTALEZA","7047428","Urbano","1",1545,0.0750809061488673,0.117152103559871,0.203236245954693,0.61,0.754,"1"
"CEARA","FORTALEZA","9297502","Urbano","0",5772,0.0370755370755371,0.0762300762300762,0.047990297990298,0.61,0.754,"4"
"CEARA","FRECHEIRINHA","2479818","Rural","1",49,0.0204081632653061,0.0204081632653061,0.102040816326531,0.53,0.604,"2"
"CEARA","GRANJA","2333899","Rural","1",515,0.0427184466019417,0.0271844660194175,0.104854368932039,0.62,0.559,"3"
"CEARA","GUARACIABA DO NORTE","2561344","Rural","1",296,0.0810810810810811,0.0168918918918919,0.10472972972973,0.51,0.609,"3"
"CEARA","HIDROLANDIA","2528282","Rural","1",178,0.0561797752808989,0.0112359550561798,0.0674157303370786,0.51,0.597,"2"
"CEARA","HORIZONTE","2561433","Urbano","1",871,0.0436280137772675,0.0149253731343284,0.119402985074627,0.42,0.658,"2"
"CEARA","ICO","2611309","Inter.","1",983,0.064089521871821,0.00712105798575788,0.144455747711089,0.55,0.606,"3"
"CEARA","IGUATU","2675536","Urbano","1",200,0.075,0.025,0.125,0.54,0.677,"2"
"CEARA","IGUATU","2675560","Urbano","1",1562,0.147247119078105,0.0102432778489117,0.114596670934699,0.54,0.677,"3"
"CEARA","IGUATU","2675579","Urbano","0",37,0.0810810810810811,0.0540540540540541,0.108108108108108,0.54,0.677,"2"
"CEARA","IGUATU","3286096","Urbano","0",328,0.11890243902439,0.0274390243902439,0.143292682926829,0.54,0.677,"3"
"CEARA","IPU","2478285","Inter.","0",151,0.0132450331125828,0.033112582781457,0.0662251655629139,0.56,0.618,"2"
"CEARA","IPU","5018110","Inter.","1",663,0.057315233785822,0.0211161387631976,0.0874811463046757,0.56,0.618,"2"
"CEARA","IPUEIRAS","2414872","Rural","1",329,0.0638297872340425,0.0212765957446809,0.0699088145896656,0.56,0.573,"3"
"CEARA","ITAPIPOCA","2552086","Urbano","1",3670,0.0618528610354223,0.0160762942779292,0.152316076294278,0.56,0.64,"4"
"CEARA","JAGUARIBE","2374064","Inter.","1",353,0.0764872521246459,0.0169971671388102,0.056657223796034,0.52,0.621,"2"
"CEARA","JIJOCA DE JERICOACOARA","2554623","Rural","1",245,0.0204081632653061,0.00408163265306122,0.114285714285714,0.59,0.652,"2"
"CEARA","JUAZEIRO DO NORTE","133094","Urbano","0",47,0.0425531914893617,0.0212765957446809,0.234042553191489,0.54,0.694,"2"
"CEARA","JUAZEIRO DO NORTE","2426099","Urbano","0",203,0.103448275862069,0.152709359605911,0.0935960591133005,0.54,0.694,"1"
"CEARA","JUAZEIRO DO NORTE","2562499","Urbano","1",3215,0.105754276827372,0.0146189735614308,0.266874027993779,0.54,0.694,"4"
"CEARA","JUAZEIRO DO NORTE","3028429","Urbano","0",67,0.0149253731343284,0.0149253731343284,0.17910447761194,0.54,0.694,"2"
"CEARA","JUCAS","5077680","Rural","1",74,0.027027027027027,0.027027027027027,0.22972972972973,0.49,0.598,"2"
"CEARA","LAVRAS DA MANGABEIRA","2554518","Rural","1",209,0.0526315789473684,0.0478468899521531,0.0669856459330144,0.6,0.613,"3"
"CEARA","LIMOEIRO DO NORTE","2527707","Urbano","1",1114,0.059245960502693,0.00897666068222621,0.0834829443447038,0.49,0.682,"2"
"CEARA","LIMOEIRO DO NORTE","9247971","Urbano","0",232,0.0129310344827586,0.021551724137931,0.0646551724137931,0.49,0.682,"2"
"CEARA","MARACANAU","2372150","Urbano","1",1511,0.0132362673726009,0.0602250165453342,0.0668431502316347,0.43,0.686,"2"
"CEARA","MARACANAU","2372207","Urbano","1",1249,0.0192153722978383,0.0424339471577262,0.10888710968775,0.43,0.686,"2"
"CEARA","MARACANAU","2806215","Urbano","1",4044,0.0531651829871414,0.0328882294757666,0.164193867457962,0.43,0.686,"4"
"CEARA","MARANGUAPE","2554798","Urbano","1",484,0.0371900826446281,0.012396694214876,0.0661157024793388,0.44,0.659,"2"
"CEARA","MAURITI","2560828","Rural","1",180,0.0666666666666667,0.0111111111111111,0.116666666666667,0.56,0.605,"3"
"CEARA","MILAGRES","2527391","Rural","1",217,0.0368663594470046,0.0276497695852535,0.101382488479263,0.47,0.628,"2"
"CEARA","MOMBACA","2333880","Rural","1",309,0.0614886731391586,0.0614886731391586,0.0809061488673139,0.54,0.582,"3"
"CEARA","MORADA NOVA","3302490","Inter.","1",717,0.0362622036262204,0.0181311018131102,0.0599721059972106,0.52,0.61,"2"
"CEARA","MUCAMBO","2664151","Rural","1",127,0.0866141732283465,0.0078740157480315,0.0866141732283465,0.57,0.607,"3"
"CEARA","NOVA RUSSAS","2695839","Inter.","1",140,0.1,0.0142857142857143,0.121428571428571,0.5,0.614,"3"
"CEARA","NOVO ORIENTE","2415658","Rural","1",42,0.119047619047619,0.0238095238095238,0.142857142857143,0.6,0.605,"3"
"CEARA","OROS","2499037","Inter.","1",135,0.0740740740740741,0.0148148148148148,0.111111111111111,0.49,0.636,"2"
"CEARA","PARACURU","2562391","Inter.","1",420,0.0452380952380952,0.0142857142857143,0.10952380952381,0.55,0.637,"2"
"CEARA","PARAMBU","2561026","Rural","1",263,0.0532319391634981,0.0152091254752852,0.144486692015209,0.53,0.57,"3"
"CEARA","PEDRA BRANCA","2723255","Inter.","1",290,0.0379310344827586,0.00689655172413793,0.0620689655172414,0.5,0.603,"2"
"CEARA","PENTECOSTE","2562138","Inter.","1",237,0.0632911392405063,0.00421940928270042,0.0970464135021097,0.56,0.629,"3"
"CEARA","PEREIRO","2705923","Rural","1",121,0.0413223140495868,0.0661157024793388,0.0743801652892562,0.53,0.601,"2"
"CEARA","QUIXADA","2328399","Urbano","1",2189,0.022384650525354,0.00274097761534947,0.0338053905893102,0.53,0.659,"2"
"CEARA","QUIXERAMOBIM","2328380","Urbano","1",854,0.0702576112412178,0.031615925058548,0.0889929742388759,0.56,0.642,"2"
"CEARA","QUIXERAMOBIM","7061021","Urbano","1",788,0.154822335025381,0.185279187817259,0.0964467005076142,0.56,0.642,"1"
"CEARA","REDENCAO","2664666","Inter.","1",408,0.0343137254901961,0.00245098039215686,0.161764705882353,0.5,0.626,"2"
"CEARA","RUSSAS","2328003","Urbano","1",987,0.0466058763931104,0.0172239108409321,0.0780141843971631,0.46,0.674,"2"
"CEARA","SALITRE","2372460","Rural","1",16,0.1875,0.0625,0.0625,0.49,0.54,"3"
"CEARA","SANTA QUITERIA","2478080","Rural","1",391,0.0920716112531969,0.020460358056266,0.127877237851662,0.56,0.616,"3"
"CEARA","SAO BENEDITO","2665190","Rural","1",391,0.0818414322250639,0.0179028132992327,0.166240409207161,0.51,0.611,"3"
"CEARA","SAO GONCALO DO AMARANTE","2427125","Rural","1",365,0.0904109589041096,0.010958904109589,0.175342465753425,0.51,0.665,"3"
"CEARA","SAO LUIS DO CURU","2562200","Rural","1",33,0.212121212121212,0.0303030303030303,0.515151515151515,0.51,0.62,"3"
"CEARA","SENADOR POMPEU","2611481","Rural","1",53,0.150943396226415,0.0377358490566038,0.169811320754717,0.51,0.619,"3"
"CEARA","SOBRAL","3021114","Urbano","1",5088,0.197130503144654,0.00373427672955975,0.105542452830189,0.56,0.714,"4"
"CEARA","SOBRAL","6848710","Urbano","1",1876,0.0746268656716418,0.157782515991471,0.0687633262260128,0.56,0.714,"1"
"CEARA","TABULEIRO DO NORTE","2527693","Inter.","1",69,0.0289855072463768,0.0289855072463768,0.0579710144927536,0.53,0.645,"2"
"CEARA","TAUA","2328046","Inter.","1",1114,0.0798922800718133,0.00628366247755835,0.0745062836624776,0.57,0.633,"3"
"CEARA","TIANGUA","2560852","Urbano","1",2347,0.0796761823604602,0.0336599914784832,0.125692373242437,0.61,0.657,"4"
"CEARA","TURURU","2426218","Rural","1",17,0.176470588235294,0.0588235294117647,0.117647058823529,0.54,0.606,"3"
"CEARA","VARJOTA","2479893","Inter.","1",54,0.037037037037037,0.037037037037037,0.12962962962963,0.52,0.611,"2"
"CEARA","VARZEA ALEGRE","2562871","Inter.","1",594,0.0353535353535354,0.0117845117845118,0.0757575757575758,0.54,0.629,"2"
"CEARA","VICOSA DO CEARA","2561425","Rural","1",811,0.0579531442663379,0.0197287299630086,0.064118372379778,0.6,0.571,"3"
"RIO GRANDE DO NORTE","ACU","2410486","Urbano","1",142,0.0915492957746479,0.00704225352112676,0.274647887323944,0.53,0.661,"3"
"RIO GRANDE DO NORTE","ANGICOS","2408023","Inter.","1",19,0.105263157894737,0.0526315789473684,0.0526315789473684,0.51,0.624,"2"
"RIO GRANDE DO NORTE","ANTONIO MARTINS","2409550","Rural","1",46,0.0217391304347826,0.0434782608695652,0.173913043478261,0.51,0.578,"2"
"RIO GRANDE DO NORTE","APODI","9515925","Inter.","1",221,0.00452488687782805,0.00904977375565611,0.0452488687782805,0.55,0.639,"2"
"RIO GRANDE DO NORTE","CARAUBAS","2410141","Inter.","1",241,0.024896265560166,0.04149377593361,0.12448132780083,0.54,0.638,"2"
"RIO GRANDE DO NORTE","CEARAMIRIM","2800950","Urbano","1",1593,0.0533584431889517,0.00816070307595731,0.246076585059636,0.51,0.616,"3"
"RIO GRANDE DO NORTE","CURRAIS NOVOS","2476487","Urbano","1",727,0.0605226960110041,0.0371389270976616,0.105914718019257,0.58,0.691,"2"
"RIO GRANDE DO NORTE","PARNAMIRIM","2473380","Urbano","1",2319,0.0858128503665373,0.0422595946528676,0.227684346701164,0.55,0.766,"4"
"RIO GRANDE DO NORTE","GUAMARE","2474506","Rural","1",254,0.0275590551181102,0.0275590551181102,0.0590551181102362,0.51,0.626,"2"
"RIO GRANDE DO NORTE","JARDIM DO SERIDO","2476266","Inter.","1",75,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.5,0.663,"2"
"RIO GRANDE DO NORTE","MACAIBA","2473577","Urbano","1",1603,0.0330630068621335,0.024329382407985,0.202744853399875,0.5,0.64,"2"
"RIO GRANDE DO NORTE","MOSSORO","2410281","Urbano","1",7028,0.0991747296528173,0.0867956744450768,0.178571428571429,0.52,0.72,"4"
"RIO GRANDE DO NORTE","MOSSORO","5608910","Urbano","0",451,0.0155210643015521,0.0620842572062084,0.0554323725055432,0.52,0.72,"2"
"RIO GRANDE DO NORTE","NATAL","2408570","Urbano","1",3264,0.0637254901960784,0.158394607843137,0.246323529411765,0.61,0.763,"1"
"RIO GRANDE DO NORTE","NATAL","2409208","Urbano","1",4160,0.134615384615385,0.149519230769231,0.187259615384615,0.61,0.763,"4"
"RIO GRANDE DO NORTE","NATAL","2653931","Urbano","1",2301,0.0499782703172534,0.0208604954367666,0.265102129508909,0.61,0.763,"4"
"RIO GRANDE DO NORTE","NATAL","3649563","Urbano","0",2253,0.0621393697292499,0.0869951176209498,0.0825565912117177,0.61,0.763,"1"
"RIO GRANDE DO NORTE","NATAL","6108547","Urbano","1",2478,0.00726392251815981,0.00322841000807102,0.284907183212268,0.61,0.763,"4"
"RIO GRANDE DO NORTE","PARELHAS","2361078","Urbano","1",391,0.0332480818414322,0.0153452685421995,0.0664961636828645,0.45,0.676,"2"
"RIO GRANDE DO NORTE","PAU DOS FERROS","2407868","Urbano","1",1147,0.000871839581517001,0.032258064516129,0.0767218831734961,0.54,0.678,"2"
"RIO GRANDE DO NORTE","PAU DOS FERROS","2409275","Urbano","1",425,0.155294117647059,0.0164705882352941,0.174117647058824,0.54,0.678,"3"
"RIO GRANDE DO NORTE","PAU DOS FERROS","2409658","Urbano","1",436,0.126146788990826,0.0206422018348624,0.130733944954128,0.54,0.678,"3"
"RIO GRANDE DO NORTE","SANTA CRUZ","4014111","Urbano","1",2660,0.0721804511278196,0.0289473684210526,0.113157894736842,0.52,0.635,"2"
"RIO GRANDE DO NORTE","SANTO ANTONIO","2375265","Rural","1",103,0.0194174757281553,0.029126213592233,0.106796116504854,0.57,0.62,"2"
"RIO GRANDE DO NORTE","SAO GONCALO DO AMARANTE","4014235","Urbano","1",542,0.011070110701107,0.003690036900369,0.226937269372694,0.44,0.661,"2"
"RIO GRANDE DO NORTE","SAO JOSE DE MIPIBU","2560089","Inter.","1",3295,0.0094081942336874,0.00182094081942337,0.184522003034901,0.55,0.611,"4"
"RIO GRANDE DO NORTE","SAO PAULO DO POTENGI","2475227","Inter.","1",16,0.1875,0.0625,0.3125,0.48,0.622,"3"
"PARAIBA","ALAGOA GRANDE","2592509","Inter.","1",189,0.0687830687830688,0.00529100529100529,0.17989417989418,0.53,0.582,"3"
"PARAIBA","ALHANDRA","2357658","Urbano","1",9,0.111111111111111,0.111111111111111,0.333333333333333,0.45,0.582,"3"
"PARAIBA","AREIA","6499198","Inter.","1",20,0.2,0.05,0.25,0.55,0.594,"3"
"PARAIBA","CABEDELO","2342170","Urbano","1",471,0.0530785562632696,0.0169851380042463,0.24203821656051,0.7,0.748,"3"
"PARAIBA","CAJAZEIRAS","2613476","Urbano","1",1657,0.111044055522028,0.0102595051297526,0.107423053711527,0.56,0.679,"3"
"PARAIBA","CAMPINA GRANDE","2315793","Urbano","1",2376,0.0643939393939394,0.00547138047138047,0.12962962962963,0.58,0.72,"4"
"PARAIBA","CAMPINA GRANDE","2362287","Urbano","1",6368,0.174309045226131,0.0051821608040201,0.179020100502513,0.58,0.72,"4"
"PARAIBA","CAMPINA GRANDE","2362821","Urbano","1",3940,0.0517766497461929,0.0215736040609137,0.0375634517766497,0.58,0.72,"4"
"PARAIBA","CAMPINA GRANDE","3006204","Urbano","0",1062,0.0480225988700565,0.0809792843691149,0.0677966101694915,0.58,0.72,"1"
"PARAIBA","CATOLE DO ROCHA","2592460","Inter.","1",1044,0.0632183908045977,0.00191570881226054,0.169540229885057,0.5,0.64,"2"
"PARAIBA","COREMAS","2592363","Inter.","1",56,0.0357142857142857,0.0178571428571429,0.160714285714286,0.51,0.592,"2"
"PARAIBA","GUARABIRA","2603802","Urbano","1",2928,0.0631830601092896,0.00683060109289617,0.143784153005464,0.53,0.673,"4"
"PARAIBA","ITABAIANA","6644996","Urbano","1",1370,0.0313868613138686,0.00437956204379562,0.146715328467153,0.5,0.613,"2"
"PARAIBA","JOAO PESSOA","2399644","Urbano","1",6007,0.0697519560512735,0.0506076244381555,0.34160146495755,0.62,0.763,"4"
"PARAIBA","JOAO PESSOA","2399989","Urbano","0",715,0.0601398601398601,0.0447552447552448,0.0573426573426573,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","2400243","Urbano","1",2531,0.0683524298696167,0.0561043065981825,0.258790991702884,0.62,0.763,"4"
"PARAIBA","JOAO PESSOA","2400324","Urbano","1",3079,0.0961351088015589,0.0016239038648912,0.322182526794414,0.62,0.763,"4"
"PARAIBA","JOAO PESSOA","2707527","Urbano","1",1044,0.10632183908046,0.00670498084291188,0.327586206896552,0.62,0.763,"3"
"PARAIBA","JOAO PESSOA","3001377","Urbano","0",584,0.0719178082191781,0.0325342465753425,0.0821917808219178,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","3039269","Urbano","0",906,0.0419426048565121,0.0706401766004415,0.0463576158940397,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","3056724","Urbano","1",855,0.0678362573099415,0.0748538011695906,0.0421052631578947,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","3237427","Urbano","0",772,0.0479274611398964,0.0595854922279793,0.0427461139896373,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","7870930","Urbano","1",526,0.0399239543726236,0.0494296577946768,0.0418250950570342,0.62,0.763,"1"
"PARAIBA","JOAO PESSOA","9561501","Urbano","0",126,0.0317460317460317,0.0634920634920635,0.0158730158730159,0.62,0.763,"1"
"PARAIBA","MAMANGUAPE","7666772","Urbano","1",1688,0.0716824644549763,0.0023696682464455,0.237559241706161,0.52,0.585,"3"
"PARAIBA","MONTEIRO","2336812","Inter.","1",898,0.0367483296213808,0.0155902004454343,0.108017817371938,0.57,0.628,"2"
"PARAIBA","PATOS","2605414","Urbano","1",3483,0.133218489807637,0.000861326442721792,0.136950904392765,0.56,0.701,"4"
"PARAIBA","PATOS","3232514","Urbano","0",145,0.00689655172413793,0.0137931034482759,0.0482758620689655,0.56,0.701,"2"
"PARAIBA","PEDRAS DE FOGO","2363682","Urbano","1",72,0.0694444444444444,0.0277777777777778,0.111111111111111,0.53,0.59,"3"
"PARAIBA","PICUI","2757710","Inter.","1",694,0.0489913544668588,0.0172910662824208,0.0634005763688761,0.53,0.608,"2"
"PARAIBA","PRINCESA ISABEL","2321637","Inter.","1",500,0.026,0.032,0.056,0.47,0.606,"2"
"PARAIBA","QUEIMADAS","6679528","Urbano","1",792,0.047979797979798,0.00631313131313131,0.148989898989899,0.46,0.608,"2"
"PARAIBA","SANTA LUZIA","2321122","Urbano","1",68,0.0441176470588235,0.0147058823529412,0.102941176470588,0.51,0.682,"2"
"PARAIBA","SANTA RITA","2592746","Urbano","1",2506,0.0163607342378292,0.000798084596967279,0.276137270550678,0.46,0.627,"2"
"PARAIBA","SAO BENTO","2613549","Urbano","1",246,0.0569105691056911,0.0040650406504065,0.126016260162602,0.47,0.58,"2"
"PARAIBA","SUME","2611864","Inter.","1",378,0.0343915343915344,0.0132275132275132,0.100529100529101,0.5,0.627,"2"
"PERNAMBUCO","ABREU E LIMA","5390044","Urbano","1",663,0.052790346907994,0.00904977375565611,0.352941176470588,0.45,0.679,"2"
"PERNAMBUCO","AFOGADOS DA INGAZEIRA","2428385","Urbano","1",1820,0.0802197802197802,0.00274725274725275,0.0703296703296703,0.56,0.657,"2"
"PERNAMBUCO","AFOGADOS DA INGAZEIRA","2429438","Urbano","1",621,0.0322061191626409,0.00161030595813205,0.00161030595813205,0.56,0.657,"2"
"PERNAMBUCO","AGRESTINA","9417435","Inter.","1",453,0.00662251655629139,0.0198675496688742,0.15673289183223,0.48,0.592,"2"
"PERNAMBUCO","ALTINHO","2319284","Inter.","1",8,0.125,0.25,0.5,0.51,0.598,"1"
